ranking_code,source_ranking_slug,source_period_slug,source_type,source_id,target_type,rank_no,title,image_url,author_name,narrator_name,summary,source_url,jump_url,source
LR_RANK_SEARCH_ALL,search,all,book,94559734,album,2,孙子兵法与三十六计|狂飙高启强书单|刘大明白演播,https://bookpic.lrts.me/YyMBqFaIVwtyXPc5rN9D5jnveF427xrV-1-94559734.png,张辉力,中版去听,你绝对想不到它是历史小说！作者“以《孙子兵法》为神，以《三十六计》为形”，以小说的形式实现了两部兵书的有机融合，在史料有限记载的基础上，将战国时期孙膑与庞涓之间斗,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/94559734,lrts
LR_RANK_SEARCH_ALL,search,all,book,61206797,album,3,恐怖鬼故事,https://bookpic.lrts.me/liD08L7o4qyqxeWgi54UZ17svZgXUl9l-1-61206797.png,元瞳,元瞳,分不同的类别，有短篇鬼故事，校园鬼故事，搞笑鬼故事，长篇鬼故事，灵异鬼故事，真实鬼故事，医院鬼故事，恐怖鬼故事，网络鬼故事……\n\n丰富的内容，精彩的情节，让你,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/61206797,lrts
LR_RANK_SEARCH_ALL,search,all,book,28111,album,4,刘宝瑞单口相声,https://bookpic.lrts.me/q6TQlbCoQPXHrq0x7AQ24NpZSc24BAO1-1-28111.png,佚名,华策影视官方,刘宝瑞被誉为“单口大王”，堪称老一辈艺人中善使杂学的第一人。他的单口相声正如艺谚说的“装龙装虎我自己，一个人好似一台大戏。”,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/28111,lrts
LR_RANK_SEARCH_ALL,search,all,book,74018326,album,5,鬼吹灯|1-4卷|于申威领衔多人有声剧,https://bookpic.lrts.me/MmwscftqYz9jwEHTfp1nyGoY5xH9Dp7D-1-74018326.png,天下霸唱,袏佑（于申威）,远古的文明，失落的宝藏，神秘莫测的古墓。 一本主人公家中传下来的秘书残卷为引，三位当代摸金校尉，在离奇诡异的地下世界中，揭开一层层远古的神秘面纱。 昆仑山大冰川下,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/74018326,lrts
LR_RANK_SEARCH_ALL,search,all,book,37865,album,6,米小圈上学记：四年级|闹闹别闹同款,https://bookpic.lrts.me/WJpzKVNr9aLuvllboeLyOtBFr7ElnoFZ-1-37865.png,佚名,米小圈,顽皮可爱的米小圈上四年级了，在这个新学期里他的同桌成了“卧底”！更为神奇的是米小圈竟然收到了一封来自未来的信！信中说了什么呢？米小圈在未来会是什么样子呢？ 广播剧,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/37865,lrts
LR_RANK_SEARCH_ALL,search,all,book,91598933,album,7,西游记|甄齐播讲,https://bookpic.lrts.me/hxbqXbk97wGpJ8Zc5gaPyyCtY9xlCOyB-1-91598933.png,卡尔博学,甄齐,中国古代首部浪漫主义长篇神魔小说，刻画了神魔情怀与人性百态。,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/91598933,lrts
LR_RANK_SEARCH_ALL,search,all,book,29241,album,8,无限恐怖|《无限世界》动漫原著,https://bookpic.lrts.me/D6N4THf3wLr6ToSgSqtNRSwvv7RzParm-1-29241.png,佚名,南音,网络原创文学“无限流”开山之作。白领郑吒厌倦了庸碌的生活，意外进入主神空间，为了复活自己的初恋情人，他不得不去挑战一部又一部的恐怖电影……,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/29241,lrts
LR_RANK_SEARCH_ALL,search,all,book,27342684,album,9,完美世界,https://bookpic.lrts.me/9439ebb1fe784bdd98f8acfcc797d7ff.png,佚名,主播笑笑,一粒尘可填海，一根草斩尽日月星辰，弹指间天翻地覆。\n群雄并起，万族林立，诸圣争霸，乱天动地。问苍茫大地，谁主沉浮？！\n一个少年从大荒中走出，一切从这里开始……,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/27342684,lrts
LR_RANK_SEARCH_ALL,search,all,book,66299707,album,10,单田芳：三国演义|125回,https://bookpic.lrts.me/w6ip0al090wsmk846fmmwlv0m0vbik2l.png,罗贯中,鞍山广播评书,《三国演义》以魏、蜀、吴三国的兴亡为线索，描绘了汉末至晋统一的一百年间历史，描述了统治集团内部和魏、蜀、吴三国之间的政治斗争、军事斗争，对当时动乱的社会状况有所反,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/66299707,lrts
LR_RANK_SEARCH_ALL,search,all,book,6529,album,11,水浒全传|经典,https://bookpic.lrts.me/np4gu4fpi13w0iw3ea1653l7wizay03g.png,单田芳,鞍山广播评书,单田芳《水浒外传》与原著立意有不同之处，情节却不冲突。在这部评书中，他除了《水浒传》中108将的故事，又加入了不少民间传说，如“武松大闹平夙岭”、“时迁火烧少林寺,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/6529,lrts
LR_RANK_SEARCH_ALL,search,all,book,40844526,album,12,夜的命名术|会说话的肘子新作|玄幻+作品,https://bookpic.lrts.me/EhHJnVfc3OCWiZkLVV9qZ6zYHiqby56h-1-40844526.png,会说话的肘子,蹦蹦有声,诡异的倒计时莫名出现，当时间到归零时，高中生庆尘竟穿越到了超凡与赛博朋克结合的里世界。 开局在18号监狱，穿越成庆氏财团影子继承人的他，会如何突破困境、一鸣惊人呢,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/40844526,lrts
LR_RANK_SEARCH_ALL,search,all,book,43916,album,13,斗罗大陆|网文之王|再铸辉煌,https://bookpic.lrts.me/jWkynpJsBK0HWycWE80q8kXf2gwZXNnC-1-43916.png,唐家三少,赞扬,玄幻+优质作品！网文界的销量神话，肖战、吴宣仪主演同名电视剧原著！网文之王唐家三少，重启“斗罗大陆”，再铸唐门辉煌！,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/43916,lrts
LR_RANK_SEARCH_ALL,search,all,book,199,album,14,斗罗大陆|完结|单播|晨诵无声,https://bookpic.lrts.me/yL9YNtW7JdqMxRxNGMNyoU1mjVZVE5R2-1-199.png,唐家三少,晨诵无声,本书讲述了唐门外门弟子唐三到斗罗大陆，在这片武魂的世界再铸唐门辉煌的故事！,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/199,lrts
LR_RANK_SEARCH_ALL,search,all,book,32554790,album,15,父与子|新编幽默爆笑情景剧,https://bookpic.lrts.me/b195ab996e414efa94f80e2550ba9581.png,卜劳恩,小胆儿,该长篇连环漫画溢满了埃·奥·卜劳恩对三岁儿子克里斯蒂安的爱子之情，是世界上流传最广的亲情漫画。 作品中一个个生动幽默的小故事都是来自于漫画家在生活中的真实感受，整,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/32554790,lrts
LR_RANK_SEARCH_ALL,search,all,book,64225062,album,16,盗墓笔记之3云顶天宫|周建龙演播|盗墓探险|悬疑解谜|惊悚揭秘,https://bookpic.lrts.me/30c17a04f250408c8e04c57735d0b25a.png,南派三叔,周建龙|中广影音,十年前，顺子的父亲带领一批神秘人进入茫茫的大雪山，闯入凶险莫名的地宫墓室，发现了数不胜数的金银财宝，但他们非但不能带着这些财宝离开，反而被困此地，几乎全部死于非命,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/64225062,lrts
LR_RANK_SEARCH_ALL,search,all,book,92226602,album,17,再续龙虎风云会|白眉大剑|书接单田芳版,https://bookpic.lrts.me/xkGXLlueyIjfH0pSgzoZ8dM0wGWTBvxF-1-92226602.png,"单田芳,徐盛宇",时代文化,讲述了天地道退金灯、三教评理大会、三破七星楼，苦计老君堂，大破冲霄岛，十老斗一仙，白春棍扫群魔岛，二上小蓬莱、鏖战金灯阵、马尾镇遇阻、真假房书安结束。,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/92226602,lrts
LR_RANK_SEARCH_ALL,search,all,book,44535,album,18,我当阴阳先生的那几年,https://bookpic.lrts.me/g0nRwPVtatFoc0lgQWaEg6C1uZKktBy2-1-44535.png,崔走召,广场舞大妈,我们的故事是从一个死亡后进入阴间的少年身上开始的。你是否听说过很多民间流传的离奇故事？是否对故事里的那些身怀异术的能人心生过仰慕和向往？ 本书所讲的就是那些散落在,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/44535,lrts
LR_RANK_SEARCH_ALL,search,all,book,41881,album,19,神印王座|唐家三少巨作|同名动漫热播,https://bookpic.lrts.me/c9cRcbzGyyLKkq8ILVGMPtIydBXOJwda-1-41881.png,佚名,于新小子,阅文集团白金作家唐家三少神魔巨作！讲述一名少年立志加入人类骑士圣殿与魔族抗争，奇迹、诡计不断在他身边上演，最终他凭借自己的努力，登上象征着骑士最高荣耀的神印王座的,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/41881,lrts
LR_RANK_SEARCH_ALL,search,all,book,29787729,album,20,末日：全球沦陷|多人有声剧|末世争霸,https://bookpic.lrts.me/rBoRupKKtm18PZZbGsWRpUu5Xny1Atro-1-29787729.png,秦天,看点有声,末日来临，丧尸遍地，全球沦陷。残存的人类在这末世之中挣扎求生。 无时无刻都要面临丧尸，怪物的侵袭，甚至，同类间的弱肉强食，自相残杀。 人性，在这末世中被体现的淋漓,https://www.lrts.me/rank/search/all,https://www.lrts.me/book/29787729,lrts
LR_RANK_DOWN_WEEK,down,week,book,58546171,album,1,蜜桃红杏香|多美女|都市爽文,https://bookpic.lrts.me/rlR73hY2Smyx9k8nuPqzBpa6jOtPDXh5-1-58546171.png,一剑飘,奇文琴声,一道炸雷轰然落下，竟把七里沟里的穷小子劈出了天大奇遇！自那以后，往日平平无奇的小地方彻底变了样 —— 西洋镜天天摆开，新奇玩意儿层出不穷，引得众人都围着看新鲜。,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/58546171,lrts
LR_RANK_DOWN_WEEK,down,week,book,36691,album,2,最后一个道士2：道门往事|神秘起源|身世揭秘|道门探秘|悬念迭起|热血追寻,https://bookpic.lrts.me/m1Lw8zSGKt02i2PFUC5N9MdnXfHEuLxI-1-36691.png,最爱MISIC伯爵,胖书生,本书讲述的是天正道最后一位掌门查文斌的故事，查文斌来自哪里？他又去了何方？天正道到底又是哪门哪派？,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/36691,lrts
LR_RANK_DOWN_WEEK,down,week,book,44494985,album,3,单田芳：白眉大侠|320回,https://bookpic.lrts.me/vqhyw2myikwer1uwe3nove2m9s781ae1.png,单田芳,单田芳,《白眉大侠》讲述的是宋朝仁宗年间，开封府包公手下以白眉大侠徐良、玉面小达摩白云瑞为首的侠义英雄保国安民的故事。 白眉大侠徐良、蒋平等校尉在泰山救驾后，发现了晋王赵,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/44494985,lrts
LR_RANK_DOWN_WEEK,down,week,book,48223208,album,4,七零傻妻：退婚后被糙汉一家团宠,https://bookpic.lrts.me/erqwuXgZsnnZMxDHK6s3qO1MWTvaTqn1-1-48223208.png,佚名,宋可熙,【穿书+团宠+系统+千亿物质+糙汉娇妻+爽文+家人不极品】医生林青穿书到七零，成了村里又美又可怜的小傻子，开局就被弟媳卖，好在大反派及时出现，救了她。 林青两眼一,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/48223208,lrts
LR_RANK_DOWN_WEEK,down,week,book,46633675,album,5,九天帝尊|龙腾九天|魂武双修|逆袭打脸|废柴崛起|热血争霸,https://bookpic.lrts.me/yyXcZhnDSdWipWNYX1arVxApZTxdpr78-1-46633675.png,佚名,清风有声书,我本为天骄，明珠蒙尘。一朝觉醒，龙腾重九天。 来自地球老乡的灵魂穿越到天生双脉的家族少年身上，魂武双修洗刷废物之名，万古天脉之体重现于世，天外九天谁敢称帝？谁人干,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/46633675,lrts
LR_RANK_DOWN_WEEK,down,week,book,81075991,album,6,狼群|刺血著|军旅,https://bookpic.lrts.me/2zH0dfnI6MglPCSNUeAHDxlnqCzLD0CS-1-81075991.png,佚名,夏至未央tt,新生代特种军旅小说最具影响力作品《狼群》，零距离透视雇佣军神秘生涯。一次意外的劫持，一场殊死的搏杀，将一个平凡的中国学生带入了战火纷飞的生命历程。血腥仍在继续，死,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/81075991,lrts
LR_RANK_DOWN_WEEK,down,week,book,70946599,album,7,白眉大侠|单田芳,https://bookpic.lrts.me/l2cbldliy4ogducngup5dc3ly1bX5uva.png,单田芳,单田芳,《白眉大侠》讲述了宋朝四帝仁宗皇帝执政期间，以徐良、白云瑞为书胆，包括七侠、大五义、小五义、小七杰等众开封府校尉，在八王赵德芳、包拯、颜查散等清官的支持下，为保国,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/70946599,lrts
LR_RANK_DOWN_WEEK,down,week,book,43916,album,8,斗罗大陆|网文之王|再铸辉煌,https://bookpic.lrts.me/jWkynpJsBK0HWycWE80q8kXf2gwZXNnC-1-43916.png,唐家三少,赞扬,玄幻+优质作品！网文界的销量神话，肖战、吴宣仪主演同名电视剧原著！网文之王唐家三少，重启“斗罗大陆”，再铸唐门辉煌！,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/43916,lrts
LR_RANK_DOWN_WEEK,down,week,book,11268876,album,9,单田芳：白眉大侠|320回,https://bookpic.lrts.me/1iedfscuicXst1p2mnmuXXgqppiis03k.png,单田芳,单田芳,《白眉大侠》讲述了宋朝四帝仁宗皇帝执政期间，以徐良、白云瑞为书胆，包括七侠、大五义、小五义、小七杰等众开封府校尉，在八王赵德芳、包拯、颜查散等清官的支持下，为保国,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/11268876,lrts
LR_RANK_DOWN_WEEK,down,week,book,27108887,album,10,单田芳：隋唐演义|150回,https://bookpic.lrts.me/8gmztbp9fyjl9qrgt6nqqd2o4kim65e1.png,单田芳,单田芳,《隋唐演义》评书讲述的是隋王朝临末日时，以瓦岗寨为首的起义军，联络朝中被隋炀帝迫害的将领，推翻隋朝，建立唐王朝的故事。 隋朝末年，朝廷腐败，炀帝昏庸，奸相宇文化及,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/27108887,lrts
LR_RANK_DOWN_WEEK,down,week,book,40536306,album,11,单田芳：童林传|250回,https://bookpic.lrts.me/bvq1e2rjXc0eX3ii5rd7iXkXgi1e5mXb.png,单田芳,单田芳,"《童林传》评书说的是清康熙年间，童林（字海川）因贪恋赌博,将父亲气伤后被父亲赶走。他绝路逢生，不仅得到武林名士何道源、尚道明相救相帮，而且练就“八卦柳叶绵丝掌”、",https://www.lrts.me/rank/down/week,https://www.lrts.me/book/40536306,lrts
LR_RANK_DOWN_WEEK,down,week,book,47519825,album,12,芽芽睡前故事,https://bookpic.lrts.me/d01UaH48MelmoTx1s1zTEgL8EVHBJVtn-1-47519825.png,"安徒生,格林兄弟,芽芽故事团队",芽芽故事,恬静的仙蒂传递着善良，倔强的人鱼勇敢追梦，胆小的豌豆直面逆境，让芽芽睡前故事编织宝贝更美好的梦。,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/47519825,lrts
LR_RANK_DOWN_WEEK,down,week,book,91434500,album,13,重生六零福气包：我在全球疯狂囤货,https://bookpic.lrts.me/LWAmShhk2uJNiRXWs26tIpBWg40eyyTL-1-91434500.png,佚名,大甜儿,女主看着四毛钱一斤的内蒙牛肉，空间仓库疯狂闪烁。 重生六零福气包，手握记者证玩转全球：莫斯科倒卖电视机，非洲收购咖啡豆，外交宴会上顺走总统专供红酒。 某天被军装大,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/91434500,lrts
LR_RANK_DOWN_WEEK,down,week,book,72029640,album,14,江湖故事之大连王平河,https://bookpic.lrts.me/4iVyj81CeeJn4LKbEIpsyLm3dyYHfWSX-1-72029640.png,佚名,江湖百晓生,大连王平河的江湖故事。本故事纯属虚构,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/72029640,lrts
LR_RANK_DOWN_WEEK,down,week,book,93625407,album,15,鬼才炼丹师|穿越|修真|炼丹,https://bookpic.lrts.me/cDYO22rLXvd6vBKp537P2b0rRwmCRMRv-1-93625407.png,佚名,晚安,与火神祝融火种融合，掌控世间火焰。丹师厉害靠的是什么，掌控火焰炼丹，谁掌控火焰能有咱强。 帝都争雄，扶持父亲崛起，让天下没有任何纨绔敢在我面前嚣张、放肆，因为我是,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/93625407,lrts
LR_RANK_DOWN_WEEK,down,week,book,54859411,album,16,七零空间|甜宠|穿越|家长里短|金手指|养崽虐渣|发家致富,https://bookpic.lrts.me/uZdfh1Qe7JMaaMXgg2JSQrKv47Bbktyg-1-54859411.png,佚名,薄荷尔,穿越成冉家三嫂，面对被原主虐得面黄肌瘦的三个娃和前线丈夫，苏彩彩用灵泉疗愈、空间改善生活，却惊觉三儿会写字背诗，还蹦出未来热词！\n张老婆子抢鞋骂娃，她当场甩巴掌,https://www.lrts.me/rank/down/week,https://www.lrts.me/book/54859411,lrts
LR_RANK_DOWN_MONTH,down,month,book,58546171,album,1,蜜桃红杏香|多美女|都市爽文,https://bookpic.lrts.me/rlR73hY2Smyx9k8nuPqzBpa6jOtPDXh5-1-58546171.png,一剑飘,奇文琴声,一道炸雷轰然落下，竟把七里沟里的穷小子劈出了天大奇遇！自那以后，往日平平无奇的小地方彻底变了样 —— 西洋镜天天摆开，新奇玩意儿层出不穷，引得众人都围着看新鲜。,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/58546171,lrts
LR_RANK_DOWN_MONTH,down,month,book,36691,album,2,最后一个道士2：道门往事|神秘起源|身世揭秘|道门探秘|悬念迭起|热血追寻,https://bookpic.lrts.me/m1Lw8zSGKt02i2PFUC5N9MdnXfHEuLxI-1-36691.png,最爱MISIC伯爵,胖书生,本书讲述的是天正道最后一位掌门查文斌的故事，查文斌来自哪里？他又去了何方？天正道到底又是哪门哪派？,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/36691,lrts
LR_RANK_DOWN_MONTH,down,month,book,44494985,album,3,单田芳：白眉大侠|320回,https://bookpic.lrts.me/vqhyw2myikwer1uwe3nove2m9s781ae1.png,单田芳,单田芳,《白眉大侠》讲述的是宋朝仁宗年间，开封府包公手下以白眉大侠徐良、玉面小达摩白云瑞为首的侠义英雄保国安民的故事。 白眉大侠徐良、蒋平等校尉在泰山救驾后，发现了晋王赵,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/44494985,lrts
LR_RANK_DOWN_MONTH,down,month,book,46633675,album,4,九天帝尊|龙腾九天|魂武双修|逆袭打脸|废柴崛起|热血争霸,https://bookpic.lrts.me/yyXcZhnDSdWipWNYX1arVxApZTxdpr78-1-46633675.png,佚名,清风有声书,我本为天骄，明珠蒙尘。一朝觉醒，龙腾重九天。 来自地球老乡的灵魂穿越到天生双脉的家族少年身上，魂武双修洗刷废物之名，万古天脉之体重现于世，天外九天谁敢称帝？谁人干,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/46633675,lrts
LR_RANK_DOWN_MONTH,down,month,book,70946599,album,5,白眉大侠|单田芳,https://bookpic.lrts.me/l2cbldliy4ogducngup5dc3ly1bX5uva.png,单田芳,单田芳,《白眉大侠》讲述了宋朝四帝仁宗皇帝执政期间，以徐良、白云瑞为书胆，包括七侠、大五义、小五义、小七杰等众开封府校尉，在八王赵德芳、包拯、颜查散等清官的支持下，为保国,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/70946599,lrts
LR_RANK_DOWN_MONTH,down,month,book,48223208,album,6,七零傻妻：退婚后被糙汉一家团宠,https://bookpic.lrts.me/erqwuXgZsnnZMxDHK6s3qO1MWTvaTqn1-1-48223208.png,佚名,宋可熙,【穿书+团宠+系统+千亿物质+糙汉娇妻+爽文+家人不极品】医生林青穿书到七零，成了村里又美又可怜的小傻子，开局就被弟媳卖，好在大反派及时出现，救了她。 林青两眼一,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/48223208,lrts
LR_RANK_DOWN_MONTH,down,month,book,81075991,album,7,狼群|刺血著|军旅,https://bookpic.lrts.me/2zH0dfnI6MglPCSNUeAHDxlnqCzLD0CS-1-81075991.png,佚名,夏至未央tt,新生代特种军旅小说最具影响力作品《狼群》，零距离透视雇佣军神秘生涯。一次意外的劫持，一场殊死的搏杀，将一个平凡的中国学生带入了战火纷飞的生命历程。血腥仍在继续，死,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/81075991,lrts
LR_RANK_DOWN_MONTH,down,month,book,43916,album,8,斗罗大陆|网文之王|再铸辉煌,https://bookpic.lrts.me/jWkynpJsBK0HWycWE80q8kXf2gwZXNnC-1-43916.png,唐家三少,赞扬,玄幻+优质作品！网文界的销量神话，肖战、吴宣仪主演同名电视剧原著！网文之王唐家三少，重启“斗罗大陆”，再铸唐门辉煌！,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/43916,lrts
LR_RANK_DOWN_MONTH,down,month,book,11268876,album,9,单田芳：白眉大侠|320回,https://bookpic.lrts.me/1iedfscuicXst1p2mnmuXXgqppiis03k.png,单田芳,单田芳,《白眉大侠》讲述了宋朝四帝仁宗皇帝执政期间，以徐良、白云瑞为书胆，包括七侠、大五义、小五义、小七杰等众开封府校尉，在八王赵德芳、包拯、颜查散等清官的支持下，为保国,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/11268876,lrts
LR_RANK_DOWN_MONTH,down,month,book,27108887,album,10,单田芳：隋唐演义|150回,https://bookpic.lrts.me/8gmztbp9fyjl9qrgt6nqqd2o4kim65e1.png,单田芳,单田芳,《隋唐演义》评书讲述的是隋王朝临末日时，以瓦岗寨为首的起义军，联络朝中被隋炀帝迫害的将领，推翻隋朝，建立唐王朝的故事。 隋朝末年，朝廷腐败，炀帝昏庸，奸相宇文化及,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/27108887,lrts
LR_RANK_DOWN_MONTH,down,month,book,40536306,album,11,单田芳：童林传|250回,https://bookpic.lrts.me/bvq1e2rjXc0eX3ii5rd7iXkXgi1e5mXb.png,单田芳,单田芳,"《童林传》评书说的是清康熙年间，童林（字海川）因贪恋赌博,将父亲气伤后被父亲赶走。他绝路逢生，不仅得到武林名士何道源、尚道明相救相帮，而且练就“八卦柳叶绵丝掌”、",https://www.lrts.me/rank/down/month,https://www.lrts.me/book/40536306,lrts
LR_RANK_DOWN_MONTH,down,month,book,47519825,album,12,芽芽睡前故事,https://bookpic.lrts.me/d01UaH48MelmoTx1s1zTEgL8EVHBJVtn-1-47519825.png,"安徒生,格林兄弟,芽芽故事团队",芽芽故事,恬静的仙蒂传递着善良，倔强的人鱼勇敢追梦，胆小的豌豆直面逆境，让芽芽睡前故事编织宝贝更美好的梦。,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/47519825,lrts
LR_RANK_DOWN_MONTH,down,month,book,91434500,album,13,重生六零福气包：我在全球疯狂囤货,https://bookpic.lrts.me/LWAmShhk2uJNiRXWs26tIpBWg40eyyTL-1-91434500.png,佚名,大甜儿,女主看着四毛钱一斤的内蒙牛肉，空间仓库疯狂闪烁。 重生六零福气包，手握记者证玩转全球：莫斯科倒卖电视机，非洲收购咖啡豆，外交宴会上顺走总统专供红酒。 某天被军装大,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/91434500,lrts
LR_RANK_DOWN_MONTH,down,month,book,54859411,album,14,七零空间|甜宠|穿越|家长里短|金手指|养崽虐渣|发家致富,https://bookpic.lrts.me/uZdfh1Qe7JMaaMXgg2JSQrKv47Bbktyg-1-54859411.png,佚名,薄荷尔,穿越成冉家三嫂，面对被原主虐得面黄肌瘦的三个娃和前线丈夫，苏彩彩用灵泉疗愈、空间改善生活，却惊觉三儿会写字背诗，还蹦出未来热词！\n张老婆子抢鞋骂娃，她当场甩巴掌,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/54859411,lrts
LR_RANK_DOWN_MONTH,down,month,book,94023997,album,15,特种兵王|全书免费,https://bookpic.lrts.me/gMH0hd7b0676lSpe29UDUZKRMpVCFfJi-1-94023997.png,夜星下,晚安,宁城，唯一个靠走后门进入“狼牙”的男人，且看身世成谜的他如何闯出一片天，成为一代传奇！ “咳咳，不好意思，我觉得走后门挺好。”宁城道。 这是一个温情，刺激，搞,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/94023997,lrts
LR_RANK_DOWN_MONTH,down,month,book,40346788,album,16,夜话灵异故事|午夜书场,https://bookpic.lrts.me/gm8qLpnEf3KjuC1AB9LCmtosZEhOYl1C-1-40346788.png,素锦商,灵宿有声,这里有一个又一个离奇的故事。 这里有一幕又一幕诡谲的画面。 《午夜书场》每天一个鬼故事，我们等待您的收听。,https://www.lrts.me/rank/down/month,https://www.lrts.me/book/40346788,lrts
LR_RANK_DOWN_ALL,down,all,book,7705,album,1,小寡妇惹上冷总裁,https://bookpic.lrts.me/PF6NwCR7WMd6NTdm8S0RcisnLrQswhs8-1-7705.png,雪娇儿,温小水,苏影湄丧夫后携女寄人篱下，因长相酷似总裁律昊天的仇敌而被卷入情感漩涡。被迫交易、囚禁报复中滋生暧昧，却遭未婚妻白忆雪设计远走法国。三年后她蜕变为商界精英归来，与律,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/7705,lrts
LR_RANK_DOWN_ALL,down,all,book,29928,album,2,修罗特种兵,https://bookpic.lrts.me/wL8XdhXLDkZC1EYJzYXmccHcIoitoU3t-1-29928.png,叶无忧,筱博,修罗特种兵重回都市，身如鬼神的他是否能融入繁华，早已淡忘的朋友和家人，是否还能捡起，神秘的任务，队友的血仇，他将如何完成。,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/29928,lrts
LR_RANK_DOWN_ALL,down,all,book,28059,album,3,尊道,https://bookpic.lrts.me/2a41e42f9d3942118175e163336c137f.jpg,人生谁伴,box,天地初衍，万物始行。清浊两分，化为三界。人间州府林立，山川妖兽横行。,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/28059,lrts
LR_RANK_DOWN_ALL,down,all,book,36691,album,4,最后一个道士2：道门往事|神秘起源|身世揭秘|道门探秘|悬念迭起|热血追寻,https://bookpic.lrts.me/m1Lw8zSGKt02i2PFUC5N9MdnXfHEuLxI-1-36691.png,最爱MISIC伯爵,胖书生,本书讲述的是天正道最后一位掌门查文斌的故事，查文斌来自哪里？他又去了何方？天正道到底又是哪门哪派？,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/36691,lrts
LR_RANK_DOWN_ALL,down,all,book,43916,album,5,斗罗大陆|网文之王|再铸辉煌,https://bookpic.lrts.me/jWkynpJsBK0HWycWE80q8kXf2gwZXNnC-1-43916.png,唐家三少,赞扬,玄幻+优质作品！网文界的销量神话，肖战、吴宣仪主演同名电视剧原著！网文之王唐家三少，重启“斗罗大陆”，再铸唐门辉煌！,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/43916,lrts
LR_RANK_DOWN_ALL,down,all,book,31113,album,6,浅婚深爱,https://bookpic.lrts.me/aV6igzJ0CQPXmZbOSRNOWm4Ox88Lyw12-1-31113.png,陌上迟归,煎饺,一夜风流，陆轻澜睡了她辈分上的小叔叔，叶庭深。自此，被逼婚，被求婚，被亲眼见着男友背叛，哦，还有每天被调戏。,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/31113,lrts
LR_RANK_DOWN_ALL,down,all,book,7211,album,7,奋斗在初唐,https://bookpic.lrts.me/Op5ec1WAmnsoJ8KEVk8CgZy5phUZ1N6n-1-7211.png,牛凳,冠冠,现代青年回到了大唐贞观年间，干着一份体面的衙门差事，正如金子在哪儿都能发光一般，他还是一个不小心，将整个大唐给玩转了……,https://www.lrts.me/rank/down/all,https://www.lrts.me/book/7211,lrts
